Deformation,      Standard force,       Bending angle,Absolute crosshead t
6.949955463409e+00,  1.022809082031e+03,  1.829534719148e+01, -1.757361788573e+02
6.953279972076e+00,  1.022732604980e+03,  1.830432890853e+01, -1.757328543486e+02
6.956614494324e+00,  1.022885620117e+03,  1.831333783950e+01, -1.757295198263e+02
6.959951400757e+00,  1.023050781250e+03,  1.832235337275e+01, -1.757261829199e+02
6.963288307190e+00,  1.023097351074e+03,  1.833136906682e+01, -1.757228460135e+02
6.966628074646e+00,  1.023183166504e+03,  1.834039265180e+01, -1.757195062460e+02
6.969952583313e+00,  1.023261779785e+03,  1.834937516947e+01, -1.757161817374e+02
6.973280429840e+00,  1.023624572754e+03,  1.835836686534e+01, -1.757128538908e+02
6.976618766785e+00,  1.023716186523e+03,  1.836738706619e+01, -1.757095155539e+02
6.979949951172e+00,  1.023654541016e+03,  1.837638810077e+01, -1.757061843695e+02
6.983280181885e+00,  1.023565063477e+03,  1.838538671812e+01, -1.757028541388e+02
6.986608505249e+00,  1.023753234863e+03,  1.839438034100e+01, -1.756995258154e+02
6.989952564240e+00,  1.023731018066e+03,  1.840341664424e+01, -1.756961817564e+02
6.993288040161e+00,  1.023965759277e+03,  1.841242991439e+01, -1.756928462805e+02
6.996612071991e+00,  1.023939392090e+03,  1.842141241872e+01, -1.756895222487e+02
6.999953746796e+00,  1.024246948242e+03,  1.843044275932e+01, -1.756861805739e+02
7.003282546997e+00,  1.024230346680e+03,  1.843943846757e+01, -1.756828517737e+02
7.006618022919e+00,  1.024208251953e+03,  1.844845237550e+01, -1.756795162977e+02
7.009947299957e+00,  1.024605957031e+03,  1.845744969024e+01, -1.756761870207e+02
7.013278484344e+00,  1.024473388672e+03,  1.846645231835e+01, -1.756728558363e+02
7.016619205475e+00,  1.024750732422e+03,  1.847548087923e+01, -1.756695151152e+02
7.019948005676e+00,  1.024826782227e+03,  1.848447738156e+01, -1.756661863150e+02
7.023291110992e+00,  1.024946533203e+03,  1.849351270461e+01, -1.756628432097e+02
7.026621818542e+00,  1.025004638672e+03,  1.850251467925e+01, -1.756595125021e+02
7.029946804047e+00,  1.025264648438e+03,  1.851150134669e+01, -1.756561875166e+02
7.033280849457e+00,  1.025050170898e+03,  1.852051265928e+01, -1.756528534712e+02
7.036618232727e+00,  1.025196655273e+03,  1.852953315216e+01, -1.756495160879e+02
7.039944648743e+00,  1.025345947266e+03,  1.853852415992e+01, -1.756461896719e+02
7.043281078339e+00,  1.025274902344e+03,  1.854754239172e+01, -1.756428532423e+02
7.046615600586e+00,  1.025463623047e+03,  1.855655562627e+01, -1.756395187201e+02
7.049962520599e+00,  1.025385131836e+03,  1.856560253103e+01, -1.756361718001e+02
7.053281784058e+00,  1.025407470703e+03,  1.857457483584e+01, -1.756328525366e+02
7.056616783142e+00,  1.025389526367e+03,  1.858358983320e+01, -1.756295175375e+02
7.059948444366e+00,  1.025343261719e+03,  1.859259596545e+01, -1.756261858763e+02
7.063281059265e+00,  1.025587402344e+03,  1.860160483315e+01, -1.756228532614e+02
7.066617012024e+00,  1.025736816406e+03,  1.861062288157e+01, -1.756195173086e+02
7.069944381714e+00,  1.025648803711e+03,  1.861961788449e+01, -1.756161899390e+02
7.073274612427e+00,  1.025876098633e+03,  1.862862077866e+01, -1.756128597082e+02
7.076619625092e+00,  1.025956787109e+03,  1.863766379209e+01, -1.756095146956e+02
7.079954624176e+00,  1.025944213867e+03,  1.864667989198e+01, -1.756061796965e+02
7.083287239075e+00,  1.026122192383e+03,  1.865568970327e+01, -1.756028470816e+02
7.086615085602e+00,  1.026173583984e+03,  1.866468677964e+01, -1.755995192351e+02
7.089948654175e+00,  1.026145629883e+03,  1.867369948269e+01, -1.755961856665e+02
7.093281269073e+00,  1.026234375000e+03,  1.868270976403e+01, -1.755928530516e+02
7.096611022949e+00,  1.026604736328e+03,  1.869171246647e+01, -1.755895232977e+02
7.099951744080e+00,  1.026561401367e+03,  1.870074497818e+01, -1.755861825766e+02
7.103277683258e+00,  1.026449462891e+03,  1.870973767910e+01, -1.755828566374e+02
7.106620311737e+00,  1.026633300781e+03,  1.871877566150e+01, -1.755795140089e+02
7.109959125519e+00,  1.026719238281e+03,  1.872780348633e+01, -1.755761751951e+02
7.113282203674e+00,  1.026651123047e+03,  1.873678891912e+01, -1.755728521170e+02
7.116615772247e+00,  1.026779663086e+03,  1.874580287327e+01, -1.755695185484e+02
7.119951248169e+00,  1.026979980469e+03,  1.875482214097e+01, -1.755661830725e+02
7.123285293579e+00,  1.027117309570e+03,  1.876383769644e+01, -1.755628490271e+02
7.126615524292e+00,  1.027202514648e+03,  1.877284309218e+01, -1.755595187964e+02
7.129942893982e+00,  1.027090454102e+03,  1.878184090647e+01, -1.755561914267e+02
7.133289337158e+00,  1.027110839844e+03,  1.879089045528e+01, -1.755528449835e+02
7.136622428894e+00,  1.027213867188e+03,  1.879990405447e+01, -1.755495118918e+02
7.139948368073e+00,  1.027289916992e+03,  1.880889846600e+01, -1.755461859526e+02
7.143285274506e+00,  1.027201049805e+03,  1.881792269186e+01, -1.755428490462e+02
7.146618366241e+00,  1.027486572266e+03,  1.882693675659e+01, -1.755395159544e+02
7.149953842163e+00,  1.027501220703e+03,  1.883595742435e+01, -1.755361804785e+02
7.153275489807e+00,  1.027533325195e+03,  1.884494084826e+01, -1.755328588309e+02
7.156613349915e+00,  1.027655883789e+03,  1.885396827382e+01, -1.755295209708e+02
7.159950733185e+00,  1.027769165039e+03,  1.886299456490e+01, -1.755261835875e+02
7.163282871246e+00,  1.028012573242e+03,  1.887200682446e+01, -1.755228514494e+02
7.166625499725e+00,  1.027922363281e+03,  1.888104761209e+01, -1.755195088209e+02
7.169953346252e+00,  1.028168334961e+03,  1.889004857338e+01, -1.755161809744e+02
7.173281669617e+00,  1.028170043945e+03,  1.889905097829e+01, -1.755128526511e+02
7.176609992981e+00,  1.028361572266e+03,  1.890805353701e+01, -1.755095243277e+02
7.179947853088e+00,  1.028332275391e+03,  1.891708204541e+01, -1.755061864676e+02
7.183278083801e+00,  1.028512817383e+03,  1.892609007119e+01, -1.755028562369e+02
7.186614990234e+00,  1.028605346680e+03,  1.893511630846e+01, -1.754995193304e+02
7.189955234528e+00,  1.028550903320e+03,  1.894415172899e+01, -1.754961790861e+02
7.193294525146e+00,  1.028589843750e+03,  1.895318472418e+01, -1.754928397955e+02
7.196615219116e+00,  1.028428222656e+03,  1.896216756720e+01, -1.754895191016e+02
7.199949264526e+00,  1.028906860352e+03,  1.897118668068e+01, -1.754861850561e+02
7.203278541565e+00,  1.028761474609e+03,  1.898019304822e+01, -1.754828557791e+02
7.206622123718e+00,  1.028980834961e+03,  1.898923826799e+01, -1.754795121969e+02
7.209946632385e+00,  1.028899047852e+03,  1.899823204217e+01, -1.754761876883e+02
7.213281631470e+00,  1.028922241211e+03,  1.900725434914e+01, -1.754728526892e+02
7.216654777527e+00,  1.029007324219e+03,  1.901638001254e+01, -1.754694795431e+02
7.219951152802e+00,  1.029206542969e+03,  1.902529813269e+01, -1.754661831679e+02
7.223287105560e+00,  1.029221923828e+03,  1.903432347928e+01, -1.754628472151e+02
7.226621627808e+00,  1.029327148438e+03,  1.904334510861e+01, -1.754595126929e+02
7.229945659637e+00,  1.029338134766e+03,  1.905233850796e+01, -1.754561886610e+02
7.233283519745e+00,  1.029547241211e+03,  1.906136947340e+01, -1.754528508009e+02
7.236613750458e+00,  1.029386718750e+03,  1.907037994904e+01, -1.754495205702e+02
7.239949226379e+00,  1.029600341797e+03,  1.907940476894e+01, -1.754461850943e+02
7.243282794952e+00,  1.029702880859e+03,  1.908842458049e+01, -1.754428515257e+02
7.246616840363e+00,  1.029831909180e+03,  1.909744583453e+01, -1.754395174803e+02
7.249957561493e+00,  1.029731811523e+03,  1.910648530436e+01, -1.754361767592e+02
7.253285408020e+00,  1.030032348633e+03,  1.911549008935e+01, -1.754328489126e+02
7.256617546082e+00,  1.029971801758e+03,  1.912450663849e+01, -1.754295167746e+02
7.259946823120e+00,  1.029977783203e+03,  1.913351559740e+01, -1.754261874975e+02
7.263282299042e+00,  1.030192016602e+03,  1.914254148217e+01, -1.754228520216e+02
7.266618251801e+00,  1.030302734375e+03,  1.915156880913e+01, -1.754195160689e+02
7.269945621490e+00,  1.030378662109e+03,  1.916057306088e+01, -1.754161886992e+02
7.273277282715e+00,  1.030461791992e+03,  1.916958907722e+01, -1.754128570380e+02
7.276622295380e+00,  1.030552856445e+03,  1.917864137682e+01, -1.754095120253e+02
7.279959678650e+00,  1.030555053711e+03,  1.918767318148e+01, -1.754061746420e+02
7.283286571503e+00,  1.030541503906e+03,  1.919667674721e+01, -1.754028477492e+02
7.286617755890e+00,  1.030562011719e+03,  1.920569207787e+01, -1.753995165648e+02
7.289953231812e+00,  1.030863891602e+03,  1.921471917395e+01, -1.753961810889e+02
7.293287754059e+00,  1.030741577148e+03,  1.922374383999e+01, -1.753928465666e+02
7.296610832214e+00,  1.030891479492e+03,  1.923273768343e+01, -1.753895234885e+02
7.299952507019e+00,  1.030944091797e+03,  1.924178200931e+01, -1.753861818136e+02
7.303282737732e+00,  1.031100708008e+03,  1.925079551200e+01, -1.753828515829e+02
7.306620597839e+00,  1.031078369141e+03,  1.925982981488e+01, -1.753795137228e+02
7.309954643250e+00,  1.031047363281e+03,  1.926885394336e+01, -1.753761796774e+02
7.313289165497e+00,  1.031052856445e+03,  1.927787951282e+01, -1.753728451552e+02
7.316615581512e+00,  1.031100341797e+03,  1.928688329083e+01, -1.753695187392e+02
7.319942474365e+00,  1.031317504883e+03,  1.929588850899e+01, -1.753661918463e+02
7.323281764984e+00,  1.031315429688e+03,  1.930492743559e+01, -1.753628525557e+02
7.326611518860e+00,  1.031486328125e+03,  1.931394069750e+01, -1.753595228018e+02
7.329948902130e+00,  1.031448364258e+03,  1.932297476128e+01, -1.753561854185e+02
7.333289146423e+00,  1.031631835938e+03,  1.933201671987e+01, -1.753528451742e+02
7.336627006531e+00,  1.031730957031e+03,  1.934105237457e+01, -1.753495073141e+02
7.339951038361e+00,  1.031645385742e+03,  1.935005074478e+01, -1.753461832823e+02
7.343279361725e+00,  1.031708618164e+03,  1.935906088129e+01, -1.753428549589e+02
7.346617221832e+00,  1.031934326172e+03,  1.936809698428e+01, -1.753395170988e+02
7.349956035614e+00,  1.031994262695e+03,  1.937713581866e+01, -1.753361782851e+02
7.353276252747e+00,  1.032093383789e+03,  1.938612445653e+01, -1.753328580679e+02
7.356613636017e+00,  1.032206420898e+03,  1.939515971628e+01, -1.753295206847e+02
7.359947204590e+00,  1.032093872070e+03,  1.940418479753e+01, -1.753261871161e+02
7.363284111023e+00,  1.032264282227e+03,  1.941321906451e+01, -1.753228502096e+02
7.366624355316e+00,  1.032358032227e+03,  1.942226251757e+01, -1.753195099654e+02
7.369955062866e+00,  1.032483520508e+03,  1.943128029920e+01, -1.753161792578e+02
7.373284339905e+00,  1.032406738281e+03,  1.944029435593e+01, -1.753128499808e+02
7.376612186432e+00,  1.032316406250e+03,  1.944930468746e+01, -1.753095221342e+02
7.379950523376e+00,  1.032463256836e+03,  1.945834357089e+01, -1.753061837973e+02
7.383285045624e+00,  1.032474121094e+03,  1.946737227403e+01, -1.753028492750e+02
7.386611461639e+00,  1.032552734375e+03,  1.947637917602e+01, -1.752995228590e+02
7.389952182770e+00,  1.032617187500e+03,  1.948542496016e+01, -1.752961821379e+02
7.393289089203e+00,  1.032561157227e+03,  1.949446056342e+01, -1.752928452315e+02
7.396619319916e+00,  1.032680786133e+03,  1.950347823797e+01, -1.752895150008e+02
7.399953842163e+00,  1.032777832031e+03,  1.951250768095e+01, -1.752861804785e+02
7.403275966644e+00,  1.032709594727e+03,  1.952150369930e+01, -1.752828583540e+02
7.406618595123e+00,  1.033044677734e+03,  1.953055538854e+01, -1.752795157255e+02
7.409949302673e+00,  1.033011718750e+03,  1.953957494386e+01, -1.752761850180e+02
7.413279056549e+00,  1.032831176758e+03,  1.954859206364e+01, -1.752728552641e+02
7.416617870331e+00,  1.032949462891e+03,  1.955763386553e+01, -1.752695164503e+02
7.419952392578e+00,  1.033392333984e+03,  1.956666419288e+01, -1.752661819281e+02
7.423292160034e+00,  1.033172973633e+03,  1.957570887240e+01, -1.752628421606e+02
7.426620006561e+00,  1.033217041016e+03,  1.958472141464e+01, -1.752595143141e+02
7.429945945740e+00,  1.033347290039e+03,  1.959372893755e+01, -1.752561883749e+02
7.433285236359e+00,  1.033504394531e+03,  1.960277276663e+01, -1.752528490843e+02
7.436615467072e+00,  1.033482055664e+03,  1.961179220524e+01, -1.752495188536e+02
7.439945697784e+00,  1.033487792969e+03,  1.962081179008e+01, -1.752461886229e+02
7.443283081055e+00,  1.033588989258e+03,  1.962985089350e+01, -1.752428512396e+02
7.446613788605e+00,  1.033664184570e+03,  1.963887206235e+01, -1.752395205321e+02
7.449959754944e+00,  1.033740966797e+03,  1.964793470639e+01, -1.752361745657e+02
7.453287601471e+00,  1.033650512695e+03,  1.965694841844e+01, -1.752328467192e+02
7.456620693207e+00,  1.033774169922e+03,  1.966597648339e+01, -1.752295136275e+02
7.459946155548e+00,  1.033963012695e+03,  1.967498402865e+01, -1.752261881651e+02
7.463280677795e+00,  1.033966552734e+03,  1.968401625983e+01, -1.752228536429e+02
7.466617584229e+00,  1.034166137695e+03,  1.969305509504e+01, -1.752195167364e+02
7.469939708710e+00,  1.033974731445e+03,  1.970205403465e+01, -1.752161946120e+02
7.473278045654e+00,  1.033998535156e+03,  1.971109703604e+01, -1.752128562750e+02
7.476620197296e+00,  1.033951049805e+03,  1.972015051691e+01, -1.752095141234e+02
7.479959487915e+00,  1.034276855469e+03,  1.972919639354e+01, -1.752061748328e+02
7.483284950256e+00,  1.034316284180e+03,  1.973820495528e+01, -1.752028493704e+02
7.486609458923e+00,  1.034212768555e+03,  1.974721107793e+01, -1.751995248617e+02
7.489954471588e+00,  1.034530761719e+03,  1.975627289168e+01, -1.751961798491e+02
7.493289470673e+00,  1.034612304688e+03,  1.976530772342e+01, -1.751928448500e+02
7.496609687805e+00,  1.034665039063e+03,  1.977430265344e+01, -1.751895246329e+02
7.499951362610e+00,  1.034718383789e+03,  1.978335586026e+01, -1.751861829581e+02
7.503272056580e+00,  1.034658691406e+03,  1.979235237017e+01, -1.751828622641e+02
7.506618499756e+00,  1.034980712891e+03,  1.980141878560e+01, -1.751795158209e+02
7.509952545166e+00,  1.034787597656e+03,  1.981045175690e+01, -1.751761817755e+02
7.513284206390e+00,  1.034949462891e+03,  1.981947841294e+01, -1.751728501143e+02
7.516621112823e+00,  1.035245239258e+03,  1.982851942455e+01, -1.751695132078e+02
7.519946098328e+00,  1.035271118164e+03,  1.983752828126e+01, -1.751661882223e+02
7.523286819458e+00,  1.035227905273e+03,  1.984657991709e+01, -1.751628475012e+02
7.526620388031e+00,  1.035380981445e+03,  1.985561231727e+01, -1.751595139326e+02
7.529942989349e+00,  1.035367187500e+03,  1.986461514450e+01, -1.751561913313e+02
7.533284664154e+00,  1.035755249023e+03,  1.987366979676e+01, -1.751528496565e+02
7.536624431610e+00,  1.035873901367e+03,  1.988271942508e+01, -1.751495098891e+02
7.539955615997e+00,  1.035777343750e+03,  1.989174593975e+01, -1.751461787047e+02
7.543282508850e+00,  1.035742675781e+03,  1.990076096861e+01, -1.751428518118e+02
7.546612739563e+00,  1.035820068359e+03,  1.990978518522e+01, -1.751395215811e+02
7.549951076508e+00,  1.035899291992e+03,  1.991883151149e+01, -1.751361832442e+02
7.553276062012e+00,  1.035973266602e+03,  1.992784180034e+01, -1.751328582587e+02
7.556614398956e+00,  1.036204833984e+03,  1.993688841307e+01, -1.751295199217e+02
7.559950828552e+00,  1.036223266602e+03,  1.994593000030e+01, -1.751261834921e+02
7.563290119171e+00,  1.036122558594e+03,  1.995497948407e+01, -1.751228442015e+02
7.566624164581e+00,  1.036469116211e+03,  1.996401489623e+01, -1.751195101561e+02
7.569951534271e+00,  1.036437866211e+03,  1.997303235916e+01, -1.751161827864e+02
7.573283672333e+00,  1.036564941406e+03,  1.998206288714e+01, -1.751128506483e+02
7.576615333557e+00,  1.036618530273e+03,  1.999109226513e+01, -1.751095189871e+02
7.579950332642e+00,  1.036400512695e+03,  2.000013083171e+01, -1.751061839880e+02
7.583282947540e+00,  1.036771484375e+03,  2.000916307887e+01, -1.751028513731e+02
7.586611270905e+00,  1.037062500000e+03,  2.001818383667e+01, -1.750995230498e+02
7.589949131012e+00,  1.037007324219e+03,  2.002723058414e+01, -1.750961851897e+02
7.593290328979e+00,  1.037183837891e+03,  2.003628652090e+01, -1.750928439917e+02
7.596619129181e+00,  1.037171264648e+03,  2.004530899665e+01, -1.750895151915e+02
7.599951744080e+00,  1.037244995117e+03,  2.005434195346e+01, -1.750861825766e+02
7.603277683258e+00,  1.037415649414e+03,  2.006335695709e+01, -1.750828566374e+02
7.606618404388e+00,  1.037510864258e+03,  2.007241216926e+01, -1.750795159163e+02
7.609950065613e+00,  1.037557250977e+03,  2.008144296554e+01, -1.750761842551e+02
7.613276004791e+00,  1.037848144531e+03,  2.009045839248e+01, -1.750728583159e+02
7.616616725922e+00,  1.037881713867e+03,  2.009951402956e+01, -1.750695175947e+02
7.619951248169e+00,  1.038028198242e+03,  2.010855300480e+01, -1.750661830725e+02
7.623295307159e+00,  1.038022583008e+03,  2.011761797328e+01, -1.750628390135e+02
7.626615047455e+00,  1.038056884766e+03,  2.012661715974e+01, -1.750595192732e+02
7.629941940308e+00,  1.038235595703e+03,  2.013563587557e+01, -1.750561923804e+02
7.633287429810e+00,  1.038395751953e+03,  2.014470514556e+01, -1.750528468909e+02
7.636620044708e+00,  1.038698242188e+03,  2.015373965471e+01, -1.750495142760e+02
7.639947414398e+00,  1.038630249023e+03,  2.016276008458e+01, -1.750461869063e+02
7.643283367157e+00,  1.038807250977e+03,  2.017180392346e+01, -1.750428509535e+02
7.646609306335e+00,  1.038702392578e+03,  2.018082075525e+01, -1.750395250143e+02
7.649957656860e+00,  1.039026855469e+03,  2.018989848665e+01, -1.750361766638e+02
7.653281211853e+00,  1.038921508789e+03,  2.019890913460e+01, -1.750328531088e+02
7.656622886658e+00,  1.039086547852e+03,  2.020796904839e+01, -1.750295114340e+02
7.659951210022e+00,  1.039095458984e+03,  2.021699290371e+01, -1.750261831106e+02
7.663281440735e+00,  1.039263671875e+03,  2.022602206984e+01, -1.750228528799e+02
7.666621685028e+00,  1.039137573242e+03,  2.023507852564e+01, -1.750195126356e+02
7.669948577881e+00,  1.039355590820e+03,  2.024409892086e+01, -1.750161857428e+02
7.673281192780e+00,  1.039450439453e+03,  2.025313496995e+01, -1.750128531279e+02
7.676616668701e+00,  1.039711059570e+03,  2.026217891599e+01, -1.750095176520e+02
