$C:\ProgramData\Zwick\testXpert III\data\Test Method\compression test RT_Copper_20012025.zs2
Pre-load                                25 N
Test speed                              1 mm/min
Type of compression modulus determinatioRegression
$
  Compressive strain;      Standard force;Absolute crosshead t
  6.701123118401e-01;  2.743265429688e+04; -7.570376293830e+01
  6.703653335571e-01;  2.743369140625e+04; -7.570350991658e+01
  6.706099510193e-01;  2.743488085938e+04; -7.570326529912e+01
  6.708607077599e-01;  2.743612109375e+04; -7.570301454238e+01
  6.711120009422e-01;  2.743754101563e+04; -7.570276324919e+01
  6.713590025902e-01;  2.743885156250e+04; -7.570251624754e+01
  6.716082692146e-01;  2.744024218750e+04; -7.570226698092e+01
  6.718593835831e-01;  2.744168945313e+04; -7.570201586655e+01
  6.720299720764e-01;  2.744273437500e+04; -7.570184527806e+01
  6.721970438957e-01;  2.744375585938e+04; -7.570167820624e+01
  6.724484562874e-01;  2.744512109375e+04; -7.570142679385e+01
  6.726947426796e-01;  2.744638281250e+04; -7.570118050746e+01
  6.729463934898e-01;  2.744743359375e+04; -7.570092885665e+01
  6.731913089752e-01;  2.744860156250e+04; -7.570068394116e+01
  6.734417676926e-01;  2.744985546875e+04; -7.570043348244e+01
  6.736933588982e-01;  2.745121093750e+04; -7.570018189124e+01
  6.739458441734e-01;  2.745251367188e+04; -7.569992940596e+01
  6.741957664490e-01;  2.745366992188e+04; -7.569967948369e+01
  6.744422316551e-01;  2.745489453125e+04; -7.569943301848e+01
  6.746979355812e-01;  2.745627734375e+04; -7.569917731455e+01
  6.749495863914e-01;  2.745747070313e+04; -7.569892566374e+01
  6.751920580864e-01;  2.745870117188e+04; -7.569868319205e+01
  6.754485964775e-01;  2.745978710938e+04; -7.569842665366e+01
  6.756933927536e-01;  2.746092382813e+04; -7.569818185738e+01
  6.759443879128e-01;  2.746202539063e+04; -7.569793086222e+01
  6.761935353279e-01;  2.746313476563e+04; -7.569768171481e+01
  6.764454245567e-01;  2.746427148438e+04; -7.569742982558e+01
  6.766942739487e-01;  2.746549218750e+04; -7.569718097619e+01
  6.769472360611e-01;  2.746667773438e+04; -7.569692801407e+01
  6.771954894066e-01;  2.746784960938e+04; -7.569667976073e+01
  6.774488091469e-01;  2.746900976563e+04; -7.569642644099e+01
  6.776987314224e-01;  2.747027734375e+04; -7.569617651871e+01
  6.779478192329e-01;  2.747141210938e+04; -7.569592743090e+01
  6.781941652298e-01;  2.747262500000e+04; -7.569568108491e+01
  6.784496903419e-01;  2.747369921875e+04; -7.569542555979e+01
  6.786975264549e-01;  2.747491992188e+04; -7.569517772368e+01
  6.789500713348e-01;  2.747592187500e+04; -7.569492517880e+01
  6.791999936104e-01;  2.747694531250e+04; -7.569467525652e+01
  6.794474124908e-01;  2.747800390625e+04; -7.569442783764e+01
  6.797010302544e-01;  2.747902734375e+04; -7.569417421988e+01
  6.799457669258e-01;  2.748022851563e+04; -7.569392948321e+01
  6.801956295967e-01;  2.748150585938e+04; -7.569367962054e+01
  6.804483532906e-01;  2.748281250000e+04; -7.569342689684e+01
  6.806936860085e-01;  2.748413085938e+04; -7.569318156413e+01
  6.809443831444e-01;  2.748550390625e+04; -7.569293086699e+01
  6.811997294426e-01;  2.748690234375e+04; -7.569267552069e+01
  6.814513802528e-01;  2.748824218750e+04; -7.569242386988e+01
  6.816954016685e-01;  2.748944726563e+04; -7.569217984847e+01
  6.819490194321e-01;  2.749061328125e+04; -7.569192623070e+01
  6.821970343590e-01;  2.749177734375e+04; -7.569167821578e+01
  6.825309991837e-01;  2.749309960938e+04; -7.569134425095e+01
  6.828590035439e-01;  2.749437890625e+04; -7.569101624659e+01
  6.831074357033e-01;  2.749548437500e+04; -7.569076781443e+01
  6.833620071411e-01;  2.749669335938e+04; -7.569051324299e+01
  6.836118102074e-01;  2.749797265625e+04; -7.569026343993e+01
  6.838608384132e-01;  2.749921875000e+04; -7.569001441172e+01
  6.841116547585e-01;  2.750036132813e+04; -7.568976359538e+01
  6.843619346619e-01;  2.750140039063e+04; -7.568951331547e+01
  6.846128106117e-01;  2.750254687500e+04; -7.568926243952e+01
  6.848621964455e-01;  2.750366406250e+04; -7.568901305369e+01
  6.851120591164e-01;  2.750483007813e+04; -7.568876319102e+01
  6.853607296944e-01;  2.750599609375e+04; -7.568851452044e+01
  6.856947541237e-01;  2.750736718750e+04; -7.568818049601e+01
  6.859477162361e-01;  2.750839257813e+04; -7.568792753390e+01
  6.861948966980e-01;  2.750955664063e+04; -7.568768035344e+01
  6.864476799965e-01;  2.751075781250e+04; -7.568742757014e+01
  6.866978406906e-01;  2.751192578125e+04; -7.568717740944e+01
  6.869456171989e-01;  2.751295117188e+04; -7.568692963294e+01
  6.871945858002e-01;  2.751398046875e+04; -7.568668066433e+01
  6.874479055405e-01;  2.751500585938e+04; -7.568642734459e+01
  6.876965165138e-01;  2.751606445313e+04; -7.568617873362e+01
  6.880299448967e-01;  2.751730078125e+04; -7.568584530524e+01
  6.882787346840e-01;  2.751838281250e+04; -7.568559651545e+01
  6.885309815407e-01;  2.751960937500e+04; -7.568534426859e+01
  6.887811422348e-01;  2.752081250000e+04; -7.568509410790e+01
  6.890274882317e-01;  2.752208593750e+04; -7.568484776190e+01
  6.892791986465e-01;  2.752331054688e+04; -7.568459605149e+01
  6.895300745964e-01;  2.752451757813e+04; -7.568434517554e+01
  6.897765398026e-01;  2.752576562500e+04; -7.568409871033e+01
  6.900287866592e-01;  2.752697070313e+04; -7.568384646348e+01
  6.902828812599e-01;  2.752802539063e+04; -7.568359236888e+01
  6.905243396759e-01;  2.752916796875e+04; -7.568335091046e+01
  6.907802820206e-01;  2.753028125000e+04; -7.568309496811e+01
  6.910337805748e-01;  2.753152539063e+04; -7.568284146956e+01
  6.912782788277e-01;  2.753282031250e+04; -7.568259697131e+01
  6.915283799171e-01;  2.753392382813e+04; -7.568234687022e+01
  6.917809844017e-01;  2.753512109375e+04; -7.568209426573e+01
  6.920263767242e-01;  2.753619921875e+04; -7.568184887341e+01
  6.922743916512e-01;  2.753737890625e+04; -7.568160085848e+01
  6.925282478333e-01;  2.753861328125e+04; -7.568134700230e+01
  6.927770376205e-01;  2.753984960938e+04; -7.568109821251e+01
  6.930289864540e-01;  2.754106054688e+04; -7.568084626368e+01
  6.932809352875e-01;  2.754223242188e+04; -7.568059431485e+01
  6.935331225395e-01;  2.754343945313e+04; -7.568034212760e+01
  6.937814354897e-01;  2.754459375000e+04; -7.568009381465e+01
  6.940290331841e-01;  2.754580664063e+04; -7.567984621695e+01
  6.942836642265e-01;  2.754688867188e+04; -7.567959158591e+01
  6.945309042931e-01;  2.754796875000e+04; -7.567934434584e+01
  6.948660612106e-01;  2.754930078125e+04; -7.567900918892e+01
  6.951110363007e-01;  2.755034765625e+04; -7.567876421383e+01
  6.953637599945e-01;  2.755138281250e+04; -7.567851149014e+01
  6.956104040146e-01;  2.755244531250e+04; -7.567826484612e+01
  6.958662867546e-01;  2.755359179688e+04; -7.567800896338e+01
  6.961120963097e-01;  2.755470117188e+04; -7.567776315383e+01
  6.963646411896e-01;  2.755578125000e+04; -7.567751060895e+01
  6.966907978058e-01;  2.755694921875e+04; -7.567718445233e+01
  6.969405412674e-01;  2.755797460938e+04; -7.567693470887e+01
  6.971958279610e-01;  2.755906640625e+04; -7.567667942217e+01
  6.974442005157e-01;  2.756024218750e+04; -7.567643104962e+01
  6.976929903030e-01;  2.756157031250e+04; -7.567618225983e+01
  6.979427933693e-01;  2.756292968750e+04; -7.567593245677e+01
  6.981951594353e-01;  2.756431054688e+04; -7.567568009070e+01
  6.984445452690e-01;  2.756565429688e+04; -7.567543070487e+01
  6.986969709396e-01;  2.756667773438e+04; -7.567517827920e+01
  6.989409923553e-01;  2.756784765625e+04; -7.567493425778e+01
  6.991954445839e-01;  2.756888671875e+04; -7.567467980555e+01
  6.994454860687e-01;  2.756994531250e+04; -7.567442976407e+01
  6.996911168098e-01;  2.757104687500e+04; -7.567418413333e+01
  6.999425292015e-01;  2.757219531250e+04; -7.567393272093e+01
  7.001932263374e-01;  2.757332421875e+04; -7.567368202380e+01
  7.004437446594e-01;  2.757452343750e+04; -7.567343150548e+01
  7.007812261581e-01;  2.757589843750e+04; -7.567309402398e+01
  7.010279297829e-01;  2.757716601563e+04; -7.567284732035e+01
  7.012829184532e-01;  2.757829296875e+04; -7.567259233168e+01
  7.015294432640e-01;  2.757955273438e+04; -7.567234580687e+01
  7.018624544144e-01;  2.758076171875e+04; -7.567201279572e+01
  7.021938562393e-01;  2.758195703125e+04; -7.567168139390e+01
  7.025284171104e-01;  2.758322265625e+04; -7.567134683302e+01
  7.027765512466e-01;  2.758433593750e+04; -7.567109869889e+01
  7.030292749405e-01;  2.758550585938e+04; -7.567084597519e+01
  7.032789587975e-01;  2.758668554688e+04; -7.567059629134e+01
  7.035303711891e-01;  2.758801367188e+04; -7.567034487895e+01
  7.037783265114e-01;  2.758905273438e+04; -7.567009692362e+01
  7.040306329727e-01;  2.759010742188e+04; -7.566984461716e+01
  7.042779326439e-01;  2.759114453125e+04; -7.566959731749e+01
  7.046093940735e-01;  2.759241601563e+04; -7.566926585606e+01
  7.048591971397e-01;  2.759347656250e+04; -7.566901605300e+01
  7.051123380661e-01;  2.759453125000e+04; -7.566876291207e+01
  7.053610086441e-01;  2.759569335938e+04; -7.566851424149e+01
  7.056141495705e-01;  2.759679296875e+04; -7.566826110056e+01
  7.058652043343e-01;  2.759786328125e+04; -7.566801004580e+01
  7.061129808426e-01;  2.759890820313e+04; -7.566776226929e+01
  7.064445614815e-01;  2.760020898438e+04; -7.566743068865e+01
  7.066907882690e-01;  2.760135742188e+04; -7.566718446187e+01
  7.069411277771e-01;  2.760243164063e+04; -7.566693412236e+01
  7.071952819824e-01;  2.760375976563e+04; -7.566667996815e+01
  7.074496150017e-01;  2.760497070313e+04; -7.566642563513e+01
  7.076930403709e-01;  2.760635156250e+04; -7.566618220976e+01
  7.079497575760e-01;  2.760749804688e+04; -7.566592549256e+01
  7.082826495171e-01;  2.760878906250e+04; -7.566559260062e+01
  7.086147069931e-01;  2.761005664063e+04; -7.566526054314e+01
  7.088614106178e-01;  2.761106835938e+04; -7.566501383952e+01
  7.091122269630e-01;  2.761210742188e+04; -7.566476302317e+01
  7.093644738197e-01;  2.761311718750e+04; -7.566451077632e+01
  7.096130251884e-01;  2.761429687500e+04; -7.566426222495e+01
  7.098655700684e-01;  2.761550976563e+04; -7.566400968007e+01
  7.101153731346e-01;  2.761670312500e+04; -7.566375987700e+01
  7.103639841080e-01;  2.761789062500e+04; -7.566351126603e+01
  7.106145620346e-01;  2.761894140625e+04; -7.566326068810e+01
  7.109473347664e-01;  2.762023828125e+04; -7.566292791537e+01
  7.112799882889e-01;  2.762145507813e+04; -7.566259526185e+01
  7.115291357040e-01;  2.762256835938e+04; -7.566234611443e+01
  7.117777466774e-01;  2.762373046875e+04; -7.566209750346e+01
  7.120315432549e-01;  2.762492578125e+04; -7.566184370688e+01
  7.122766375542e-01;  2.762600976563e+04; -7.566159861258e+01
  7.125287055969e-01;  2.762706835938e+04; -7.566134654454e+01
  7.127811908722e-01;  2.762818554688e+04; -7.566109405926e+01
  7.130298018456e-01;  2.762922460938e+04; -7.566084544829e+01
  7.132800817490e-01;  2.763023046875e+04; -7.566059516839e+01
  7.136142253876e-01;  2.763147070313e+04; -7.566026102475e+01
  7.139449715614e-01;  2.763279492188e+04; -7.565993027857e+01
  7.142791152000e-01;  2.763407617188e+04; -7.565959613494e+01
  7.145281434059e-01;  2.763512695313e+04; -7.565934710673e+01
  7.147795557976e-01;  2.763620507813e+04; -7.565909569434e+01
  7.150315046310e-01;  2.763739648438e+04; -7.565884374550e+01
  7.152819633484e-01;  2.763847265625e+04; -7.565859328679e+01
  7.155294418335e-01;  2.763953710938e+04; -7.565834580830e+01
  7.158616781235e-01;  2.764080078125e+04; -7.565801357201e+01
  7.161096334457e-01;  2.764194726563e+04; -7.565776561669e+01
  7.163611650467e-01;  2.764310742188e+04; -7.565751408509e+01
  7.166084051132e-01;  2.764430273438e+04; -7.565726684502e+01
  7.168634533882e-01;  2.764545507813e+04; -7.565701179675e+01
  7.171087861061e-01;  2.764658007813e+04; -7.565676646403e+01
  7.173612117767e-01;  2.764785937500e+04; -7.565651403836e+01
  7.176121473312e-01;  2.764888476563e+04; -7.565626310280e+01
  7.178586125374e-01;  2.764995703125e+04; -7.565601663760e+01
  7.181118130684e-01;  2.765096484375e+04; -7.565576343707e+01
  7.183587551117e-01;  2.765197851563e+04; -7.565551649502e+01
  7.186098098755e-01;  2.765314648438e+04; -7.565526544026e+01
  7.188599705696e-01;  2.765441210938e+04; -7.565501527957e+01
  7.191112041473e-01;  2.765558203125e+04; -7.565476404599e+01
  7.193593382835e-01;  2.765677148438e+04; -7.565451591185e+01
  7.196109890938e-01;  2.765789453125e+04; -7.565426426104e+01
  7.198660373688e-01;  2.765907031250e+04; -7.565400921277e+01
  7.201960682869e-01;  2.766041015625e+04; -7.565367918185e+01
  7.205296158791e-01;  2.766165625000e+04; -7.565334563426e+01
  7.207748293877e-01;  2.766272265625e+04; -7.565310042075e+01
  7.210265994072e-01;  2.766389843750e+04; -7.565284865073e+01
  7.212781310081e-01;  2.766502539063e+04; -7.565259711913e+01
  7.215279936790e-01;  2.766621875000e+04; -7.565234725646e+01
  7.217814922333e-01;  2.766728710938e+04; -7.565209375790e+01
  7.220316529274e-01;  2.766836523438e+04; -7.565184359721e+01
  7.222821712494e-01;  2.766946093750e+04; -7.565159307889e+01
  7.225294113159e-01;  2.767051171875e+04; -7.565134583882e+01
  7.228603959084e-01;  2.767179296875e+04; -7.565101485423e+01
  7.231960892677e-01;  2.767303515625e+04; -7.565067916087e+01
  7.234438061714e-01;  2.767416601563e+04; -7.565043144396e+01
  7.237825989723e-01;  2.767537500000e+04; -7.565009265116e+01
  7.241121530533e-01;  2.767664062500e+04; -7.564976309708e+01
  7.243649363518e-01;  2.767767382813e+04; -7.564951031378e+01
  7.246124744415e-01;  2.767898828125e+04; -7.564926277569e+01
  7.248650193214e-01;  2.768011718750e+04; -7.564901023081e+01
  7.251116633415e-01;  2.768130859375e+04; -7.564876358679e+01
  7.253628373146e-01;  2.768240039063e+04; -7.564851241282e+01
  7.256140708923e-01;  2.768360546875e+04; -7.564826117924e+01
  7.258621454239e-01;  2.768492187500e+04; -7.564801310471e+01
  7.261122465134e-01;  2.768601757813e+04; -7.564776300362e+01
  7.263634204865e-01;  2.768727539063e+04; -7.564751182965e+01
  7.266121506691e-01;  2.768842773438e+04; -7.564726309947e+01
  7.268598079681e-01;  2.768958203125e+04; -7.564701544217e+01
  7.271111011505e-01;  2.769058789063e+04; -7.564676414898e+01
  7.273596525192e-01;  2.769170117188e+04; -7.564651559762e+01
  7.276982665062e-01;  2.769298242188e+04; -7.564617698363e+01
  7.279412150383e-01;  2.769411718750e+04; -7.564593403510e+01
  7.281935214996e-01;  2.769525390625e+04; -7.564568172864e+01
  7.284457683563e-01;  2.769634765625e+04; -7.564542948178e+01
  7.287759184837e-01;  2.769761328125e+04; -7.564509933165e+01
  7.291123270988e-01;  2.769887500000e+04; -7.564476292304e+01
  7.293658852577e-01;  2.769999804688e+04; -7.564450936488e+01
  7.296140789986e-01;  2.770110546875e+04; -7.564426117114e+01
  7.298625707626e-01;  2.770224023438e+04; -7.564401267937e+01
  7.301129102707e-01;  2.770328710938e+04; -7.564376233986e+01
  7.304444313049e-01;  2.770452929688e+04; -7.564343081883e+01
  7.307760715485e-01;  2.770584960938e+04; -7.564309917859e+01
  7.310301661491e-01;  2.770694921875e+04; -7.564284508399e+01
  7.312813997269e-01;  2.770808593750e+04; -7.564259385041e+01
  7.315264344215e-01;  2.770909375000e+04; -7.564234881571e+01
  7.318592667580e-01;  2.771028906250e+04; -7.564201598338e+01
  7.321953177452e-01;  2.771150781250e+04; -7.564167993239e+01
  7.324450016022e-01;  2.771253515625e+04; -7.564143024853e+01
  7.327778935432e-01;  2.771385546875e+04; -7.564109735659e+01
  7.331091165543e-01;  2.771518164063e+04; -7.564076613358e+01
  7.333583235741e-01;  2.771631250000e+04; -7.564051692656e+01
  7.336131334305e-01;  2.771760742188e+04; -7.564026211670e+01
  7.338649034500e-01;  2.771876562500e+04; -7.564001034669e+01
  7.341102361679e-01;  2.771982812500e+04; -7.563976501397e+01
  7.343585491180e-01;  2.772115429688e+04; -7.563951670102e+01
  7.346205711365e-01;  2.772224023438e+04; -7.563925467900e+01
  7.348629236221e-01;  2.772343750000e+04; -7.563901232651e+01
  7.351956963539e-01;  2.772471484375e+04; -7.563867955378e+01
  7.354443669319e-01;  2.772597070313e+04; -7.563843088320e+01
  7.356962561607e-01;  2.772721679688e+04; -7.563817899397e+01
  7.359449863434e-01;  2.772838085938e+04; -7.563793026379e+01
  7.361981272697e-01;  2.772959960938e+04; -7.563767712287e+01
  7.364550232887e-01;  2.773068164063e+04; -7.563742022685e+01
  7.366978526115e-01;  2.773176757813e+04; -7.563717739752e+01
  7.369496226311e-01;  2.773281445313e+04; -7.563692562750e+01
  7.371980547905e-01;  2.773390234375e+04; -7.563667719534e+01
  7.374512553215e-01;  2.773497656250e+04; -7.563642399481e+01
  7.376990318298e-01;  2.773598828125e+04; -7.563617621831e+01
  7.380312681198e-01;  2.773710546875e+04; -7.563584398202e+01
  7.382785677910e-01;  2.773813085938e+04; -7.563559668234e+01
  7.386159300804e-01;  2.773945703125e+04; -7.563525932005e+01
  7.388615608215e-01;  2.774072265625e+04; -7.563501368931e+01
  7.391192317009e-01;  2.774174414063e+04; -7.563475601843e+01
  7.393630146980e-01;  2.774277148438e+04; -7.563451223544e+01
  7.396946549416e-01;  2.774390625000e+04; -7.563418059519e+01
  7.400253415108e-01;  2.774516210938e+04; -7.563384990862e+01
  7.403572797775e-01;  2.774638281250e+04; -7.563351797036e+01
  7.406097054482e-01;  2.774745898438e+04; -7.563326554469e+01
  7.408600449562e-01;  2.774852343750e+04; -7.563301520518e+01
  7.411934137344e-01;  2.774990429688e+04; -7.563268183640e+01
  7.414416670799e-01;  2.775102929688e+04; -7.563243358306e+01
  7.416973114014e-01;  2.775211132813e+04; -7.563217793873e+01
  7.419480681419e-01;  2.775333984375e+04; -7.563192718199e+01
  7.422782182693e-01;  2.775458007813e+04; -7.563159703187e+01
  7.425260543823e-01;  2.775570117188e+04; -7.563134919575e+01
  7.427765130997e-01;  2.775677539063e+04; -7.563109873704e+01
  7.430301308632e-01;  2.775802539063e+04; -7.563084511927e+01
  7.432793378830e-01;  2.775925585938e+04; -7.563059591225e+01
  7.435293793678e-01;  2.776045507813e+04; -7.563034587077e+01
  7.437766790390e-01;  2.776161132813e+04; -7.563009857110e+01
  7.440295219421e-01;  2.776277539063e+04; -7.562984572819e+01
  7.442778348923e-01;  2.776383203125e+04; -7.562959741524e+01
  7.445237040520e-01;  2.776492968750e+04; -7.562935154608e+01
  7.448617815971e-01;  2.776613281250e+04; -7.562901346854e+01
  7.451896071434e-01;  2.776749023438e+04; -7.562868564299e+01
  7.454447150230e-01;  2.776852734375e+04; -7.562843053511e+01
  7.456911802292e-01;  2.776979882813e+04; -7.562818406991e+01
  7.459431886673e-01;  2.777110351563e+04; -7.562793206147e+01
  7.461957335472e-01;  2.777230664063e+04; -7.562767951659e+01
  7.464423775673e-01;  2.777348437500e+04; -7.562743287257e+01
  7.467778325081e-01;  2.777482617188e+04; -7.562709741763e+01
  7.471121549606e-01;  2.777608203125e+04; -7.562676309517e+01
  7.473581433296e-01;  2.777709765625e+04; -7.562651710681e+01
  7.476084232330e-01;  2.777828906250e+04; -7.562626682690e+01
  7.478629946709e-01;  2.777952539063e+04; -7.562601225546e+01
  7.481153011322e-01;  2.778072460938e+04; -7.562575994900e+01
  7.483617067337e-01;  2.778184179688e+04; -7.562551354340e+01
  7.486959099770e-01;  2.778308593750e+04; -7.562517934016e+01
  7.490288019180e-01;  2.778431445313e+04; -7.562484644822e+01
  7.492772340775e-01;  2.778532421875e+04; -7.562459801606e+01
  7.495284676552e-01;  2.778639453125e+04; -7.562434678248e+01
  7.497781515121e-01;  2.778747851563e+04; -7.562409709862e+01
  7.501131296158e-01;  2.778868359375e+04; -7.562376212052e+01
  7.503600716591e-01;  2.778969726563e+04; -7.562351517848e+01
  7.506154179573e-01;  2.779074804688e+04; -7.562325983218e+01
  7.508663535118e-01;  2.779200000000e+04; -7.562300889662e+01
  7.511175870895e-01;  2.779318554688e+04; -7.562275766305e+01
  7.513619661331e-01;  2.779434179688e+04; -7.562251328400e+01
  7.516153454781e-01;  2.779550585938e+04; -7.562225990466e+01
  7.518626451492e-01;  2.779662500000e+04; -7.562201260499e+01
  7.521128058434e-01;  2.779775976563e+04; -7.562176244429e+01
  7.523659467697e-01;  2.779881640625e+04; -7.562150930337e+01
  7.526158094406e-01;  2.779994531250e+04; -7.562125944069e+01
  7.528603672981e-01;  2.780106640625e+04; -7.562101488284e+01
  7.531149387360e-01;  2.780234375000e+04; -7.562076031140e+01
  7.533710002899e-01;  2.780354687500e+04; -7.562050424985e+01
  7.536942362785e-01;  2.780480078125e+04; -7.562018101386e+01
  7.540286779404e-01;  2.780583593750e+04; -7.561984657219e+01
  7.542788982391e-01;  2.780687500000e+04; -7.561959635190e+01
  7.546065449715e-01;  2.780824218750e+04; -7.561926870516e+01
  7.548568844795e-01;  2.780946484375e+04; -7.561901836566e+01
  7.551114559174e-01;  2.781067968750e+04; -7.561876379422e+01
  7.553592324257e-01;  2.781203515625e+04; -7.561851601771e+01
  7.556121945381e-01;  2.781311328125e+04; -7.561826305560e+01
  7.558604478836e-01;  2.781415625000e+04; -7.561801480225e+01
  7.561131715775e-01;  2.781525585938e+04; -7.561776207856e+01
  7.564435005188e-01;  2.781661328125e+04; -7.561743174962e+01
  7.566909193993e-01;  2.781772460938e+04; -7.561718433074e+01
  7.569457292557e-01;  2.781883789063e+04; -7.561692952088e+01
  7.571966052055e-01;  2.782001367188e+04; -7.561667864493e+01
  7.574446797371e-01;  2.782113476563e+04; -7.561643057040e+01
  7.577790021896e-01;  2.782247265625e+04; -7.561609624795e+01
  7.580297589302e-01;  2.782347460938e+04; -7.561584549120e+01
  7.582812905312e-01;  2.782460546875e+04; -7.561559395960e+01
  7.585328221321e-01;  2.782569726563e+04; -7.561534242800e+01
  7.588649988174e-01;  2.782679296875e+04; -7.561501025132e+01
  7.592770457268e-01;  2.782799023438e+04; -7.561459820441e+01
  7.596082687378e-01;  2.782922070313e+04; -7.561426698140e+01
  7.598580718040e-01;  2.783037109375e+04; -7.561401717833e+01
  7.601118087769e-01;  2.783162500000e+04; -7.561376344136e+01
  7.603620290756e-01;  2.783308984375e+04; -7.561351322106e+01
  7.606133222580e-01;  2.783444726563e+04; -7.561326192788e+01
  7.607811093330e-01;  2.783601562500e+04; -7.561309414080e+01
  7.610652446747e-01;  2.783708789063e+04; -7.561281000546e+01
  7.614223361015e-01;  2.783813281250e+04; -7.561245291403e+01
  7.618596553802e-01;  2.783919140625e+04; -7.561201559475e+01
  7.620276808739e-01;  2.784019531250e+04; -7.561184756926e+01
  7.622782588005e-01;  2.784155273438e+04; -7.561159699133e+01
  7.625296711922e-01;  2.784275195313e+04; -7.561134557894e+01
  7.627820372581e-01;  2.784398242188e+04; -7.561109321288e+01
  7.631121277809e-01;  2.784516015625e+04; -7.561076312235e+01
  7.633562684059e-01;  2.784618359375e+04; -7.561051898173e+01
  7.636113762856e-01;  2.784740820313e+04; -7.561026387385e+01
  7.638667225838e-01;  2.784878710938e+04; -7.561000852755e+01
  7.641097307205e-01;  2.784998828125e+04; -7.560976551941e+01
  7.643612623215e-01;  2.785100195313e+04; -7.560951398781e+01
  7.646975517273e-01;  2.785236328125e+04; -7.560917769841e+01
  7.649499773979e-01;  2.785349023438e+04; -7.560892527274e+01
  7.651986479759e-01;  2.785459765625e+04; -7.560867660216e+01
  7.654461264610e-01;  2.785575000000e+04; -7.560842912367e+01
  7.656993269920e-01;  2.785675195313e+04; -7.560817592314e+01
  7.659448981285e-01;  2.785775976563e+04; -7.560793035201e+01
  7.662808895111e-01;  2.785905468750e+04; -7.560759436062e+01
  7.665306329727e-01;  2.786014843750e+04; -7.560734461716e+01
  7.668622136116e-01;  2.786141796875e+04; -7.560701303652e+01
  7.671109437943e-01;  2.786247460938e+04; -7.560676430634e+01
  7.673664689064e-01;  2.786349804688e+04; -7.560650878123e+01
  7.676126956940e-01;  2.786467187500e+04; -7.560626255444e+01
  7.678614854813e-01;  2.786572265625e+04; -7.560601376465e+01
  7.681989669800e-01;  2.786687500000e+04; -7.560567628316e+01
  7.685274481773e-01;  2.786789843750e+04; -7.560534780196e+01
  7.688572406769e-01;  2.786910742188e+04; -7.560501800946e+01
  7.691109776497e-01;  2.787024414063e+04; -7.560476427249e+01
  7.693591117859e-01;  2.787149218750e+04; -7.560451613835e+01
  7.696129083633e-01;  2.787277734375e+04; -7.560426234177e+01
  7.698636054993e-01;  2.787398632813e+04; -7.560401164464e+01
  7.701110839844e-01;  2.787519531250e+04; -7.560376416615e+01
  7.703647017479e-01;  2.787632031250e+04; -7.560351054839e+01
  7.706122994423e-01;  2.787743554688e+04; -7.560326295069e+01
  7.708637118340e-01;  2.787855468750e+04; -7.560301153830e+01
  7.711105942726e-01;  2.787979101563e+04; -7.560276465586e+01
  7.713608145714e-01;  2.788087890625e+04; -7.560251443556e+01
  7.716127038002e-01;  2.788206835938e+04; -7.560226254633e+01
  7.718613743782e-01;  2.788312304688e+04; -7.560201387576e+01
  7.721118927002e-01;  2.788430273438e+04; -7.560176335743e+01
  7.723661661148e-01;  2.788555468750e+04; -7.560150908402e+01
  7.726111412048e-01;  2.788673242188e+04; -7.560126410893e+01
  7.728614211082e-01;  2.788779882813e+04; -7.560101382903e+01
  7.731933593750e-01;  2.788894726563e+04; -7.560068189076e+01
  7.734445333481e-01;  2.788998632813e+04; -7.560043071679e+01
  7.737776041031e-01;  2.789125390625e+04; -7.560009764603e+01
  7.740269303322e-01;  2.789229296875e+04; -7.559984831980e+01
  7.742769122124e-01;  2.789339257813e+04; -7.559959833792e+01
  7.745293378830e-01;  2.789448632813e+04; -7.559934591225e+01
  7.747763395309e-01;  2.789562109375e+04; -7.559909891060e+01
  7.751170992851e-01;  2.789692773438e+04; -7.559875815085e+01
  7.753627896309e-01;  2.789796289063e+04; -7.559851246050e+01
  7.756924629211e-01;  2.789911718750e+04; -7.559818278721e+01
  7.759402990341e-01;  2.790014843750e+04; -7.559793495110e+01
  7.761936783791e-01;  2.790126757813e+04; -7.559768157176e+01
  7.764451503754e-01;  2.790237109375e+04; -7.559743009976e+01
  7.766938209534e-01;  2.790343554688e+04; -7.559718142918e+01
  7.769467234612e-01;  2.790444140625e+04; -7.559692852667e+01
  7.771980762482e-01;  2.790545117188e+04; -7.559667717389e+01
  7.775301933289e-01;  2.790665625000e+04; -7.559634505681e+01
  7.777761220932e-01;  2.790773046875e+04; -7.559609912804e+01
  7.780280113220e-01;  2.790875195313e+04; -7.559584723881e+01
  7.782756090164e-01;  2.791002734375e+04; -7.559559964112e+01
  7.785285115242e-01;  2.791119335938e+04; -7.559534673861e+01
  7.787772417068e-01;  2.791254492188e+04; -7.559509800843e+01
  7.790315151215e-01;  2.791393359375e+04; -7.559484373501e+01
  7.792806625366e-01;  2.791523828125e+04; -7.559459458760e+01
  7.795323729515e-01;  2.791638867188e+04; -7.559434287718e+01
  7.797773480415e-01;  2.791767578125e+04; -7.559409790209e+01
  7.800288200378e-01;  2.791883593750e+04; -7.559384643010e+01
  7.802768349648e-01;  2.792001562500e+04; -7.559359841517e+01
  7.806117534637e-01;  2.792138476563e+04; -7.559326349667e+01
  7.808628082275e-01;  2.792243164063e+04; -7.559301244191e+01
