$C:\ProgramData\Zwick\testXpert III\data\Test Method\compression test RT_Copper_20012025.zs2
Pre-load                                25 N
Test speed                              1 mm/min
Type of compression modulus determinatioRegression
$
  Compressive strain;      Standard force;Absolute crosshead t
  2.725780606270e-01;  6.799743652344e+03; -7.603141296557e+01
  2.726607322693e-01;  6.804228027344e+03; -7.603133029393e+01
  2.727442383766e-01;  6.808673828125e+03; -7.603124678782e+01
  2.728282213211e-01;  6.813055175781e+03; -7.603116280488e+01
  2.729116082191e-01;  6.817491210938e+03; -7.603107941798e+01
  2.729977369308e-01;  6.821954101563e+03; -7.603099328927e+01
  2.730804085732e-01;  6.826384277344e+03; -7.603091061762e+01
  2.731610238552e-01;  6.830832519531e+03; -7.603083000234e+01
  2.732454836369e-01;  6.835265136719e+03; -7.603074554256e+01
  2.733296453953e-01;  6.839684570313e+03; -7.603066138080e+01
  2.734109163284e-01;  6.844147949219e+03; -7.603058010987e+01
  2.734940052032e-01;  6.848620117188e+03; -7.603049702099e+01
  2.735783755779e-01;  6.853057617188e+03; -7.603041265062e+01
  2.736620604992e-01;  6.857538085938e+03; -7.603032896570e+01
  2.737464308739e-01;  6.862000488281e+03; -7.603024459532e+01
  2.738324105740e-01;  6.866508300781e+03; -7.603015861562e+01
  2.739163637161e-01;  6.871004394531e+03; -7.603007466248e+01
  2.739984393120e-01;  6.875510742188e+03; -7.602999258689e+01
  2.740782499313e-01;  6.880029296875e+03; -7.602991277627e+01
  2.741603851318e-01;  6.884507324219e+03; -7.602983064107e+01
  2.742463648319e-01;  6.888973632813e+03; -7.602974466137e+01
  2.743275165558e-01;  6.893418457031e+03; -7.602966350964e+01
  2.744102180004e-01;  6.897877441406e+03; -7.602958080820e+01
  2.744942307472e-01;  6.902348632813e+03; -7.602949679545e+01
  2.745811939240e-01;  6.906827148438e+03; -7.602940983227e+01
  2.746637761593e-01;  6.911281250000e+03; -7.602932725004e+01
  2.747436761856e-01;  6.915744140625e+03; -7.602924735001e+01
  2.748253941536e-01;  6.920148925781e+03; -7.602916563204e+01
  2.749092876911e-01;  6.924590332031e+03; -7.602908173851e+01
  2.749942243099e-01;  6.929021484375e+03; -7.602899680189e+01
  2.750783562660e-01;  6.933460449219e+03; -7.602891266993e+01
  2.751603424549e-01;  6.937902832031e+03; -7.602883068374e+01
  2.752454280853e-01;  6.942346191406e+03; -7.602874559811e+01
  2.753262221813e-01;  6.946801269531e+03; -7.602866480402e+01
  2.754110395908e-01;  6.951183105469e+03; -7.602857998661e+01
  2.754945456982e-01;  6.955574218750e+03; -7.602849648050e+01
  2.755764126778e-01;  6.959989746094e+03; -7.602841461352e+01
  2.756584584713e-01;  6.964441894531e+03; -7.602833256773e+01
  2.757396101952e-01;  6.968867675781e+03; -7.602825141600e+01
  2.758243083954e-01;  6.973326171875e+03; -7.602816671780e+01
  2.759089767933e-01;  6.977754882813e+03; -7.602808204940e+01
  2.759941816330e-01;  6.982199707031e+03; -7.602799684456e+01
  2.760776579380e-01;  6.986657226563e+03; -7.602791336826e+01
  2.761603891850e-01;  6.991141601563e+03; -7.602783063701e+01
  2.762426435947e-01;  6.995697753906e+03; -7.602774838260e+01
  2.763249874115e-01;  7.000234375000e+03; -7.602766603879e+01
  2.764101028442e-01;  7.004752441406e+03; -7.602758092335e+01
  2.764955461025e-01;  7.009253906250e+03; -7.602749548009e+01
  2.765839993954e-01;  7.013757812500e+03; -7.602740702680e+01
  2.766663730145e-01;  7.018220703125e+03; -7.602732465318e+01
  2.767472267151e-01;  7.022720214844e+03; -7.602724379948e+01
  2.768298685551e-01;  7.027187500000e+03; -7.602716115764e+01
  2.769121527672e-01;  7.031669921875e+03; -7.602707887343e+01
  2.769946455956e-01;  7.036139648438e+03; -7.602699638060e+01
  2.770761847496e-01;  7.040606933594e+03; -7.602691484145e+01
  2.771594226360e-01;  7.045018554688e+03; -7.602683160356e+01
  2.772402465343e-01;  7.049500976563e+03; -7.602675077966e+01
  2.773250937462e-01;  7.053988769531e+03; -7.602666593245e+01
  2.774094939232e-01;  7.058483886719e+03; -7.602658153227e+01
  2.774905264378e-01;  7.062993164063e+03; -7.602650049976e+01
  2.775760293007e-01;  7.067496582031e+03; -7.602641499690e+01
  2.776583433151e-01;  7.071995605469e+03; -7.602633268288e+01
  2.777412533760e-01;  7.076480957031e+03; -7.602624977282e+01
  2.778294682503e-01;  7.080929687500e+03; -7.602616155795e+01
  2.779131531715e-01;  7.085379394531e+03; -7.602607787303e+01
  2.779946327209e-01;  7.089881347656e+03; -7.602599639348e+01
  2.780767083168e-01;  7.094330078125e+03; -7.602591431788e+01
  2.781578600407e-01;  7.098794921875e+03; -7.602583316616e+01
  2.782419323921e-01;  7.103304687500e+03; -7.602574909381e+01
  2.783273160458e-01;  7.107790527344e+03; -7.602566371015e+01
  2.784113585949e-01;  7.112262207031e+03; -7.602557966760e+01
  2.784950137138e-01;  7.116758789063e+03; -7.602549601248e+01
  2.785799503326e-01;  7.121234375000e+03; -7.602541107586e+01
  2.786648869514e-01;  7.125676269531e+03; -7.602532613925e+01
  2.787457704544e-01;  7.130171386719e+03; -7.602524525574e+01
  2.788279354572e-01;  7.134615234375e+03; -7.602516309074e+01
  2.789106070995e-01;  7.139131835938e+03; -7.602508041910e+01
  2.789932191372e-01;  7.143550292969e+03; -7.602499780706e+01
  2.790786325932e-01;  7.148003417969e+03; -7.602491239360e+01
  2.791636288166e-01;  7.152471679688e+03; -7.602482739738e+01
  2.792464196682e-01;  7.156985351563e+03; -7.602474460653e+01
  2.793246805668e-01;  7.161463378906e+03; -7.602466634563e+01
  2.794075608253e-01;  7.165985839844e+03; -7.602458346537e+01
  2.794913053513e-01;  7.170501953125e+03; -7.602449972085e+01
  2.795771658421e-01;  7.174984375000e+03; -7.602441386036e+01
  2.796638906002e-01;  7.179524414063e+03; -7.602432713560e+01
  2.797446846962e-01;  7.184031250000e+03; -7.602424634150e+01
  2.798227071762e-01;  7.188578125000e+03; -7.602416831902e+01
  2.799077928066e-01;  7.193113281250e+03; -7.602408323339e+01
  2.799935340881e-01;  7.197692871094e+03; -7.602399749211e+01
  2.800768017769e-01;  7.202225097656e+03; -7.602391422442e+01
  2.801617980003e-01;  7.206740234375e+03; -7.602382922820e+01
  2.802445292473e-01;  7.211273925781e+03; -7.602374649695e+01
  2.803274989128e-01;  7.215846679688e+03; -7.602366352728e+01
  2.804117798805e-01;  7.220469726563e+03; -7.602357924632e+01
  2.804952561855e-01;  7.225034667969e+03; -7.602349577001e+01
  2.805776000023e-01;  7.229611328125e+03; -7.602341342619e+01
  2.806617319584e-01;  7.234250000000e+03; -7.602332929424e+01
  2.807430922985e-01;  7.238826660156e+03; -7.602324793390e+01
  2.808282673359e-01;  7.243370605469e+03; -7.602316275886e+01
  2.809110581875e-01;  7.247936523438e+03; -7.602307996801e+01
  2.809967100620e-01;  7.252502441406e+03; -7.602299431614e+01
  2.810804843903e-01;  7.257068359375e+03; -7.602291054181e+01
  2.811608016491e-01;  7.261651855469e+03; -7.602283022455e+01
  2.812432944775e-01;  7.266166503906e+03; -7.602274773172e+01
  2.813259959221e-01;  7.270740234375e+03; -7.602266503028e+01
  2.814132571220e-01;  7.275271484375e+03; -7.602257776908e+01
  2.814951539040e-01;  7.279787109375e+03; -7.602249587229e+01
  2.815788090229e-01;  7.284303710938e+03; -7.602241221717e+01
  2.816622853279e-01;  7.288816894531e+03; -7.602232874087e+01
  2.817451953888e-01;  7.293346679688e+03; -7.602224583081e+01
  2.818254828453e-01;  7.297879882813e+03; -7.602216554335e+01
  2.819108664989e-01;  7.302420898438e+03; -7.602208015970e+01
  2.819935977459e-01;  7.306918945313e+03; -7.602199742845e+01
  2.820781171322e-01;  7.311490722656e+03; -7.602191290906e+01
  2.821604311466e-01;  7.316022460938e+03; -7.602183059505e+01
  2.822420895100e-01;  7.320582519531e+03; -7.602174893669e+01
  2.823268473148e-01;  7.325109375000e+03; -7.602166417888e+01
  2.824104428291e-01;  7.329650878906e+03; -7.602158058337e+01
  2.824957668781e-01;  7.334176269531e+03; -7.602149525932e+01
  2.825787961483e-01;  7.338777832031e+03; -7.602141223005e+01
  2.826602458954e-01;  7.343340332031e+03; -7.602133078030e+01
  2.827478051186e-01;  7.347870605469e+03; -7.602124322108e+01
  2.828319370747e-01;  7.352402343750e+03; -7.602115908912e+01
  2.829151451588e-01;  7.356949707031e+03; -7.602107588104e+01
  2.829952836037e-01;  7.361520507813e+03; -7.602099574259e+01
  2.830796837807e-01;  7.366041992188e+03; -7.602091134242e+01
  2.831606566906e-01;  7.370589355469e+03; -7.602083036951e+01
  2.832468152046e-01;  7.375167480469e+03; -7.602074421099e+01
  2.833304405212e-01;  7.379794433594e+03; -7.602066058568e+01
  2.834115922451e-01;  7.384310058594e+03; -7.602057943395e+01
  2.834935784340e-01;  7.388859863281e+03; -7.602049744776e+01
  2.835820913315e-01;  7.393460449219e+03; -7.602040893487e+01
  2.836665213108e-01;  7.398042480469e+03; -7.602032450489e+01
  2.837476730347e-01;  7.402604003906e+03; -7.602024335316e+01
  2.838294208050e-01;  7.407159667969e+03; -7.602016160539e+01
  2.839141786098e-01;  7.411747070313e+03; -7.602007684759e+01
  2.839974164963e-01;  7.416295898438e+03; -7.601999360970e+01
  2.840796113014e-01;  7.420830078125e+03; -7.601991141490e+01
  2.841614782810e-01;  7.425291503906e+03; -7.601982954792e+01
  2.842439115047e-01;  7.429789550781e+03; -7.601974711469e+01
  2.843276858330e-01;  7.434332031250e+03; -7.601966334036e+01
  2.844088375568e-01;  7.438849121094e+03; -7.601958218864e+01
  2.844919264317e-01;  7.443390136719e+03; -7.601949909977e+01
  2.845739424229e-01;  7.447898437500e+03; -7.601941708377e+01
  2.846567332745e-01;  7.452396972656e+03; -7.601933429292e+01
  2.847413420677e-01;  7.456933105469e+03; -7.601924968413e+01
  2.848268747330e-01;  7.461465820313e+03; -7.601916415146e+01
  2.849110364914e-01;  7.466027343750e+03; -7.601907998971e+01
  2.849949896336e-01;  7.470605468750e+03; -7.601899603656e+01
  2.850784957409e-01;  7.475187988281e+03; -7.601891253046e+01
  2.851632833481e-01;  7.479709960938e+03; -7.601882774285e+01
  2.852455079556e-01;  7.484239257813e+03; -7.601874551824e+01
  2.853267788887e-01;  7.488776855469e+03; -7.601866424731e+01
  2.854101061821e-01;  7.493298339844e+03; -7.601858092002e+01
  2.854915559292e-01;  7.497860839844e+03; -7.601849947027e+01
  2.855759263039e-01;  7.502378906250e+03; -7.601841509989e+01
  2.856588959694e-01;  7.506974609375e+03; -7.601833213023e+01
  2.857409715652e-01;  7.511569335938e+03; -7.601825005463e+01
  2.858260273933e-01;  7.516136230469e+03; -7.601816499880e+01
  2.859123051167e-01;  7.520702148438e+03; -7.601807872108e+01
  2.859980165958e-01;  7.525237792969e+03; -7.601799300960e+01
  2.860819399357e-01;  7.529801269531e+03; -7.601790908626e+01
  2.861638069153e-01;  7.534368164063e+03; -7.601782721928e+01
  2.862462103367e-01;  7.538970214844e+03; -7.601774481586e+01
  2.863291501999e-01;  7.543503906250e+03; -7.601766187600e+01
  2.864137589931e-01;  7.548117187500e+03; -7.601757726720e+01
  2.864955067635e-01;  7.552626953125e+03; -7.601749551943e+01
  2.865795195103e-01;  7.557113769531e+03; -7.601741150669e+01
  2.866621315479e-01;  7.561646484375e+03; -7.601732889465e+01
  2.867479920387e-01;  7.566228027344e+03; -7.601724303416e+01
  2.868295311928e-01;  7.570807617188e+03; -7.601716149500e+01
  2.869101464748e-01;  7.575403808594e+03; -7.601708087972e+01
  2.869945168495e-01;  7.579922851563e+03; -7.601699650935e+01
  2.870773971081e-01;  7.584400390625e+03; -7.601691362909e+01
  2.871593236923e-01;  7.588914550781e+03; -7.601683170250e+01
  2.872421145439e-01;  7.593367187500e+03; -7.601674891165e+01
  2.873253524303e-01;  7.597910644531e+03; -7.601666567377e+01
  2.874068617821e-01;  7.602471679688e+03; -7.601658416442e+01
  2.874918282032e-01;  7.606972167969e+03; -7.601649919799e+01
  2.875756621361e-01;  7.611487792969e+03; -7.601641536406e+01
  2.876618206501e-01;  7.616017089844e+03; -7.601632920555e+01
  2.877460420132e-01;  7.620513183594e+03; -7.601624498418e+01
  2.878298461437e-01;  7.625046875000e+03; -7.601616118005e+01
  2.879126071930e-01;  7.629659667969e+03; -7.601607841900e+01
  2.879962623119e-01;  7.634255859375e+03; -7.601599476389e+01
  2.880780100822e-01;  7.638835937500e+03; -7.601591301611e+01
  2.881608307362e-01;  7.643361816406e+03; -7.601583019546e+01
  2.882458269596e-01;  7.647908691406e+03; -7.601574519924e+01
  2.883295118809e-01;  7.652473144531e+03; -7.601566151432e+01
  2.884117364883e-01;  7.657000000000e+03; -7.601557928971e+01
  2.884972989559e-01;  7.661564941406e+03; -7.601549372724e+01
  2.885789275169e-01;  7.666150878906e+03; -7.601541209868e+01
  2.886642515659e-01;  7.670715820313e+03; -7.601532677463e+01
  2.887458801270e-01;  7.675274414063e+03; -7.601524514607e+01
  2.888268828392e-01;  7.679833984375e+03; -7.601516414336e+01
  2.889087796211e-01;  7.684432617188e+03; -7.601508224658e+01
  2.889933884144e-01;  7.688993164063e+03; -7.601499763778e+01
  2.890765964985e-01;  7.693586914063e+03; -7.601491442970e+01
  2.891601622105e-01;  7.698214355469e+03; -7.601483086399e+01
  2.892425060272e-01;  7.702829589844e+03; -7.601474852017e+01
  2.893259227276e-01;  7.707363281250e+03; -7.601466510347e+01
  2.894099056721e-01;  7.711960937500e+03; -7.601458112053e+01
  2.894946336746e-01;  7.716616699219e+03; -7.601449639252e+01
  2.895752489567e-01;  7.721275878906e+03; -7.601441577724e+01
  2.896578907967e-01;  7.725878906250e+03; -7.601433313540e+01
  2.897439897060e-01;  7.730492187500e+03; -7.601424703649e+01
  2.898278534412e-01;  7.735112304688e+03; -7.601416317276e+01
  2.899093627930e-01;  7.739730468750e+03; -7.601408166340e+01
  2.899933755398e-01;  7.744295898438e+03; -7.601399765066e+01
  2.900763452053e-01;  7.748917968750e+03; -7.601391468099e+01
  2.901590764523e-01;  7.753556640625e+03; -7.601383194974e+01
  2.902442216873e-01;  7.758207031250e+03; -7.601374680451e+01
  2.903268039227e-01;  7.762832519531e+03; -7.601366422227e+01
  2.904092967510e-01;  7.767417480469e+03; -7.601358172945e+01
  2.904946804047e-01;  7.772005371094e+03; -7.601349634579e+01
  2.905793190002e-01;  7.776611328125e+03; -7.601341170720e+01
  2.906610071659e-01;  7.781234863281e+03; -7.601333001903e+01
  2.907426059246e-01;  7.785886230469e+03; -7.601324842027e+01
  2.908306121826e-01;  7.790529785156e+03; -7.601316041401e+01
  2.909160554409e-01;  7.795107421875e+03; -7.601307497076e+01
  2.909975945950e-01;  7.799695800781e+03; -7.601299343160e+01
  2.910824418068e-01;  7.804253906250e+03; -7.601290858439e+01
  2.911642491817e-01;  7.808832031250e+03; -7.601282677702e+01
  2.912435829639e-01;  7.813416992188e+03; -7.601274744323e+01
  2.913253605366e-01;  7.817965820313e+03; -7.601266566566e+01
  2.914094626904e-01;  7.822549804688e+03; -7.601258156351e+01
  2.914958298206e-01;  7.827126953125e+03; -7.601249519638e+01
  2.915801405907e-01;  7.831696289063e+03; -7.601241088561e+01
  2.916609942913e-01;  7.836286621094e+03; -7.601233003191e+01
  2.917408347130e-01;  7.840875488281e+03; -7.601225019148e+01
  2.918245196342e-01;  7.845479492188e+03; -7.601216650656e+01
  2.919079363346e-01;  7.850066406250e+03; -7.601208308986e+01
  2.919915914536e-01;  7.854676269531e+03; -7.601199943474e+01
  2.920737266541e-01;  7.859314941406e+03; -7.601191729954e+01
  2.921585440636e-01;  7.863969238281e+03; -7.601183248213e+01
  2.922420501709e-01;  7.868645019531e+03; -7.601174897603e+01
  2.923263013363e-01;  7.873313964844e+03; -7.601166472486e+01
  2.924119830132e-01;  7.877947753906e+03; -7.601157904318e+01
  2.924952208996e-01;  7.882556640625e+03; -7.601149580530e+01
  2.925800979137e-01;  7.887231445313e+03; -7.601141092828e+01
  2.926629185677e-01;  7.891908691406e+03; -7.601132810763e+01
  2.927452325821e-01;  7.896537109375e+03; -7.601124579362e+01
  2.928307354450e-01;  7.901105468750e+03; -7.601116029075e+01
  2.929136157036e-01;  7.905678222656e+03; -7.601107741049e+01
  2.929973602295e-01;  7.910299316406e+03; -7.601099366597e+01
  2.930808067322e-01;  7.914861816406e+03; -7.601091021946e+01
  2.931634485722e-01;  7.919402832031e+03; -7.601082757762e+01
  2.932468056679e-01;  7.923958007813e+03; -7.601074422053e+01
  2.933270633221e-01;  7.928528808594e+03; -7.601066396288e+01
  2.934103906155e-01;  7.933095703125e+03; -7.601058063558e+01
  2.934955656528e-01;  7.937681152344e+03; -7.601049546054e+01
  2.935779988766e-01;  7.942317382813e+03; -7.601041302732e+01
  2.936591506004e-01;  7.946909667969e+03; -7.601033187560e+01
  2.937439978123e-01;  7.951563476563e+03; -7.601024702838e+01
  2.938281297684e-01;  7.956210937500e+03; -7.601016289643e+01
  2.939097285271e-01;  7.960848144531e+03; -7.601008129767e+01
  2.939927279949e-01;  7.965486816406e+03; -7.600999829820e+01
  2.940766215324e-01;  7.970134277344e+03; -7.600991440466e+01
  2.941611111164e-01;  7.974787109375e+03; -7.600982991508e+01
  2.942466735840e-01;  7.979391113281e+03; -7.600974435261e+01
  2.943311631680e-01;  7.984025878906e+03; -7.600965986303e+01
  2.944133281708e-01;  7.988671875000e+03; -7.600957769803e+01
  2.944927811623e-01;  7.993365722656e+03; -7.600949824503e+01
  2.945775091648e-01;  7.997933593750e+03; -7.600941351703e+01
  2.946623265743e-01;  8.002525878906e+03; -7.600932869962e+01
  2.947475314140e-01;  8.007160156250e+03; -7.600924349478e+01
  2.948316335678e-01;  8.011817871094e+03; -7.600915939263e+01
  2.949121296406e-01;  8.016408203125e+03; -7.600907889656e+01
  2.949968576431e-01;  8.020975097656e+03; -7.600899416855e+01
  2.950808107853e-01;  8.025615234375e+03; -7.600891021541e+01
  2.951644659042e-01;  8.030185546875e+03; -7.600882656029e+01
  2.952481806278e-01;  8.034802246094e+03; -7.600874284557e+01
  2.953301072121e-01;  8.039371582031e+03; -7.600866091899e+01
  2.954110205173e-01;  8.044026855469e+03; -7.600858000568e+01
  2.954940199852e-01;  8.048656250000e+03; -7.600849700621e+01
  2.955800592899e-01;  8.053236328125e+03; -7.600841096691e+01
  2.956639528275e-01;  8.057829589844e+03; -7.600832707337e+01
  2.957490980625e-01;  8.062476562500e+03; -7.600824192813e+01
  2.958318591118e-01;  8.067113769531e+03; -7.600815916709e+01
  2.959157526493e-01;  8.071681152344e+03; -7.600807527355e+01
  2.959994375706e-01;  8.076279785156e+03; -7.600799158863e+01
  2.960790395737e-01;  8.080812500000e+03; -7.600791198662e+01
  2.961601316929e-01;  8.085348632813e+03; -7.600783089450e+01
  2.962450385094e-01;  8.089928710938e+03; -7.600774598769e+01
  2.963286638260e-01;  8.094443359375e+03; -7.600766236237e+01
  2.964114844799e-01;  8.099026367188e+03; -7.600757954172e+01
  2.964934110641e-01;  8.103613769531e+03; -7.600749761513e+01
  2.965761125088e-01;  8.108143066406e+03; -7.600741491369e+01
  2.966599762440e-01;  8.112723144531e+03; -7.600733104995e+01
  2.967468202114e-01;  8.117344726563e+03; -7.600724420599e+01
  2.968331277370e-01;  8.121976074219e+03; -7.600715789846e+01
  2.969152927399e-01;  8.126596679688e+03; -7.600707573346e+01
  2.969962656498e-01;  8.131260742188e+03; -7.600699476055e+01
  2.970782816410e-01;  8.135835449219e+03; -7.600691274456e+01
  2.971605658531e-01;  8.140554199219e+03; -7.600683046034e+01
  2.972458302975e-01;  8.145166503906e+03; -7.600674519590e+01
  2.973321378231e-01;  8.149774414063e+03; -7.600665888837e+01
  2.974162995815e-01;  8.154442382813e+03; -7.600657472662e+01
  2.974994480610e-01;  8.159090332031e+03; -7.600649157814e+01
  2.975824773312e-01;  8.163765625000e+03; -7.600640854887e+01
  2.976624667645e-01;  8.168440917969e+03; -7.600632855943e+01
  2.977448105812e-01;  8.173160156250e+03; -7.600624621562e+01
  2.978281676769e-01;  8.177818359375e+03; -7.600616285852e+01
  2.979136705399e-01;  8.182471679688e+03; -7.600607735566e+01
  2.979987859726e-01;  8.187098632813e+03; -7.600599224022e+01
  2.980830669403e-01;  8.191738281250e+03; -7.600590795926e+01
  2.981648743153e-01;  8.196408203125e+03; -7.600582615188e+01
  2.982487082481e-01;  8.201070312500e+03; -7.600574231795e+01
  2.983319461346e-01;  8.205696289063e+03; -7.600565908006e+01
  2.984128594398e-01;  8.210268554688e+03; -7.600557816676e+01
  2.984945774078e-01;  8.214879882813e+03; -7.600549644879e+01
  2.985810637474e-01;  8.219433593750e+03; -7.600540996245e+01
  2.986620962620e-01;  8.224057617188e+03; -7.600532892994e+01
  2.987447082996e-01;  8.228744140625e+03; -7.600524631790e+01
  2.988291084766e-01;  8.233303710938e+03; -7.600516191772e+01
  2.989089190960e-01;  8.237908203125e+03; -7.600508210710e+01
  2.989926636219e-01;  8.242469726563e+03; -7.600499836258e+01
  2.990753948689e-01;  8.247069335938e+03; -7.600491563133e+01
  2.991572320461e-01;  8.251669921875e+03; -7.600483379415e+01
  2.992402613163e-01;  8.256338867188e+03; -7.600475076488e+01
  2.993271946907e-01;  8.260976562500e+03; -7.600466383151e+01
  2.994095981121e-01;  8.265593750000e+03; -7.600458142809e+01
  2.994914352894e-01;  8.270231445313e+03; -7.600449959091e+01
  2.995766103268e-01;  8.274824218750e+03; -7.600441441587e+01
  2.996631562710e-01;  8.279462890625e+03; -7.600432786993e+01
  2.997456789017e-01;  8.284077148438e+03; -7.600424534730e+01
  2.998292148113e-01;  8.288685546875e+03; -7.600416181139e+01
  2.999112308025e-01;  8.293263671875e+03; -7.600407979539e+01
  2.999974787235e-01;  8.297916015625e+03; -7.600399354747e+01
  3.000814020634e-01;  8.302446289063e+03; -7.600390962413e+01
  3.001638650894e-01;  8.306952148438e+03; -7.600382716111e+01
  3.002446591854e-01;  8.311548828125e+03; -7.600374636701e+01
  3.003255724907e-01;  8.316154296875e+03; -7.600366545371e+01
  3.004070818424e-01;  8.320758789063e+03; -7.600358394435e+01
  3.004914224148e-01;  8.325433593750e+03; -7.600349960378e+01
  3.005764186382e-01;  8.330125000000e+03; -7.600341460756e+01
  3.006604015827e-01;  8.334830078125e+03; -7.600333062461e+01
  3.007461726665e-01;  8.339470703125e+03; -7.600324485353e+01
  3.008301854134e-01;  8.344097656250e+03; -7.600316084078e+01
  3.009112179279e-01;  8.348792968750e+03; -7.600307980827e+01
  3.009925186634e-01;  8.353520507813e+03; -7.600299850753e+01
  3.010749518871e-01;  8.358230468750e+03; -7.600291607431e+01
  3.011577129364e-01;  8.362868164063e+03; -7.600283331326e+01
  3.012430667877e-01;  8.367515625000e+03; -7.600274795941e+01
  3.013252615929e-01;  8.372152343750e+03; -7.600266576460e+01
  3.014085888863e-01;  8.376790039063e+03; -7.600258243731e+01
  3.014914691448e-01;  8.381451171875e+03; -7.600249955705e+01
  3.015765845776e-01;  8.386091796875e+03; -7.600241444162e+01
  3.016612827778e-01;  8.390714843750e+03; -7.600232974342e+01
  3.017453849316e-01;  8.395371093750e+03; -7.600224564127e+01
  3.018296062946e-01;  8.400034179688e+03; -7.600216141990e+01
  3.019120991230e-01;  8.404669921875e+03; -7.600207892707e+01
  3.019928038120e-01;  8.409358398438e+03; -7.600199822239e+01
  3.020744919777e-01;  8.414003906250e+03; -7.600191653422e+01
  3.021566867828e-01;  8.418658203125e+03; -7.600183433941e+01
  3.022426366806e-01;  8.423354492188e+03; -7.600174838952e+01
  3.023259341717e-01;  8.427974609375e+03; -7.600166509203e+01
  3.024082183838e-01;  8.432688476563e+03; -7.600158280781e+01
  3.024948239326e-01;  8.437386718750e+03; -7.600149620226e+01
  3.025800287724e-01;  8.442007812500e+03; -7.600141099742e+01
  3.026639521122e-01;  8.446679687500e+03; -7.600132707408e+01
  3.027454912663e-01;  8.451333984375e+03; -7.600124553493e+01
  3.028275370598e-01;  8.455971679688e+03; -7.600116348914e+01
  3.029094040394e-01;  8.460643554688e+03; -7.600108162216e+01
  3.029911518097e-01;  8.465330078125e+03; -7.600099987439e+01
  3.030769526958e-01;  8.469952148438e+03; -7.600091407350e+01
  3.031615018845e-01;  8.474571289063e+03; -7.600082952431e+01
  3.032459616661e-01;  8.479193359375e+03; -7.600074506453e+01
  3.033282756805e-01;  8.483872070313e+03; -7.600066275052e+01
  3.034115135670e-01;  8.488561523438e+03; -7.600057951263e+01
  3.034909367561e-01;  8.493191406250e+03; -7.600050008944e+01
  3.035751879215e-01;  8.497788085938e+03; -7.600041583828e+01
  3.036614060402e-01;  8.502381835938e+03; -7.600032962016e+01
  3.037449121475e-01;  8.507038085938e+03; -7.600024611405e+01
  3.038242459297e-01;  8.511646484375e+03; -7.600016678027e+01
  3.039083778858e-01;  8.516278320313e+03; -7.600008264831e+01
  3.039920330048e-01;  8.520983398438e+03; -7.599999899319e+01
  3.040754795074e-01;  8.525663085938e+03; -7.599991554669e+01
  3.041586577892e-01;  8.530280273438e+03; -7.599983236841e+01
  3.042431473732e-01;  8.534913085938e+03; -7.599974787882e+01
  3.043276071548e-01;  8.539586914063e+03; -7.599966341904e+01
  3.044099509716e-01;  8.544315429688e+03; -7.599958107523e+01
  3.044915795326e-01;  8.549012695313e+03; -7.599949944666e+01
  3.045753240585e-01;  8.553670898438e+03; -7.599941570214e+01
  3.046589493752e-01;  8.558331054688e+03; -7.599933207682e+01
  3.047431409359e-01;  8.562986328125e+03; -7.599924788526e+01
  3.048260211945e-01;  8.567640625000e+03; -7.599916500500e+01
  3.049094378948e-01;  8.572268554688e+03; -7.599908158830e+01
  3.049925267696e-01;  8.576977539063e+03; -7.599899849943e+01
  3.050750792027e-01;  8.581632812500e+03; -7.599891594699e+01
  3.051583468914e-01;  8.586283203125e+03; -7.599883267931e+01
  3.052420318127e-01;  8.590856445313e+03; -7.599874899438e+01
  3.053279817104e-01;  8.595520507813e+03; -7.599866304449e+01
  3.054138123989e-01;  8.600166015625e+03; -7.599857721380e+01
  3.054950535297e-01;  8.604801757813e+03; -7.599849597267e+01
  3.055773973465e-01;  8.609438476563e+03; -7.599841362885e+01
  3.056603372097e-01;  8.614102539063e+03; -7.599833068899e+01
  3.057441711426e-01;  8.618735351563e+03; -7.599824685505e+01
  3.058260083199e-01;  8.623416015625e+03; -7.599816501788e+01
  3.059101104736e-01;  8.628103515625e+03; -7.599808091572e+01
  3.059907555580e-01;  8.632774414063e+03; -7.599800027064e+01
  3.060732185841e-01;  8.637483398438e+03; -7.599791780761e+01
  3.061581850052e-01;  8.642178710938e+03; -7.599783284119e+01
  3.062404096127e-01;  8.646835937500e+03; -7.599775061658e+01
  3.063240051270e-01;  8.651561523438e+03; -7.599766702107e+01
  3.064078092575e-01;  8.656266601563e+03; -7.599758321694e+01
  3.064915239811e-01;  8.660971679688e+03; -7.599749950222e+01
  3.065760433674e-01;  8.665708007813e+03; -7.599741498283e+01
  3.066615462303e-01;  8.670340820313e+03; -7.599732947997e+01
  3.067451119423e-01;  8.675044921875e+03; -7.599724591425e+01
  3.068277835846e-01;  8.679754882813e+03; -7.599716324261e+01
  3.069111108780e-01;  8.684460937500e+03; -7.599707991532e+01
  3.069949746132e-01;  8.689162109375e+03; -7.599699605158e+01
  3.070761561394e-01;  8.693863281250e+03; -7.599691487006e+01
  3.071614205837e-01;  8.698571289063e+03; -7.599682960561e+01
  3.072483241558e-01;  8.703325195313e+03; -7.599674270204e+01
  3.073313534260e-01;  8.708026367188e+03; -7.599665967277e+01
  3.074122369289e-01;  8.712739257813e+03; -7.599657878927e+01
  3.074947297573e-01;  8.717505859375e+03; -7.599649629644e+01
